transactionid,userid,time,amount,state,city,country,tran_lat,tran_lon,merchantType,isFraud
2373,119,2025-10-04 08:00:00,32.61,,,,41.913841,-87.659972,,False
2374,119,2025-10-05 02:00:00,339.53,,,,41.897026,-87.597419,,False
2375,119,2025-10-06 06:00:00,152.56,,,,41.924826,-87.639825,,True
2376,119,2025-10-06 07:03:00,353.12,,,,41.851773,-87.672179,,True
2377,119,2025-10-06 09:22:00,142.96,,,,41.879003,-87.633697,,True
2378,119,2025-10-06 09:58:00,281.69,,,,41.890306,-87.648949,,True
2379,119,2025-10-06 10:18:00,494.4,,,,41.832191,-87.591282,,True
2380,119,2025-10-06 11:50:00,235.14,,,,41.846189,-87.647264,,False
2381,120,2025-09-02 08:00:00,271.76,,,,39.749946,-104.983661,,False
2382,120,2025-09-05 20:00:00,189.36,,,,39.736548,-104.980623,,False
2383,120,2025-09-07 01:00:00,150.64,,,,39.713103,-105.030513,,False
2384,120,2025-09-10 14:00:00,249.23,,,,39.746871,-104.988875,,False
2385,120,2025-09-13 11:00:00,303.68,,,,39.744468,-104.996872,,False
2386,120,2025-09-16 10:00:00,184.93,,,,39.767867,-104.992078,,False
2387,120,2025-09-19 06:00:00,471.25,,,,39.699743,-105.035322,,False
2388,120,2025-09-23 04:00:00,115.19,,,,39.761685,-104.981674,,False
2389,120,2025-09-26 01:00:00,397.8,,,,39.719471,-104.96528,,False
2390,120,2025-09-27 21:00:00,479.79,,,,39.757296,-104.982066,,False
2391,120,2025-10-01 20:00:00,309.47,,,,39.764806,-104.989293,,False
2392,120,2025-10-05 01:00:00,375.02,,,,39.777069,-104.984504,,False
2393,120,2025-10-05 23:00:00,259.78,,,,39.744734,-105.009023,,False
2394,120,2025-10-07 12:00:00,353.06,,,,39.694652,-104.949775,,False
2395,120,2025-10-10 08:00:00,395.6,,,,39.73965,-104.997994,,False
2396,120,2025-10-12 01:00:00,233.38,,,,39.711978,-104.942868,,False
2397,120,2025-10-14 02:00:00,104.49,,,,39.762603,-104.953678,,False
2398,120,2025-10-17 22:00:00,210.96,,,,39.708891,-104.988493,,False
2399,120,2025-10-20 23:00:00,394.0,,,,39.690389,-104.976683,,False
2400,120,2025-10-21 19:00:00,257.0,,,,39.72318,-104.993652,,False
2401,121,2025-09-02 08:00:00,356.72,,,,37.7683,-122.395246,,False
2402,121,2025-09-03 13:00:00,416.85,,,,37.751641,-122.452122,,False
2403,121,2025-09-07 09:00:00,332.18,,,,37.795982,-122.399817,,False
2404,121,2025-09-08 02:00:00,343.51,,,,37.808603,-122.410776,,False
2405,121,2025-09-09 01:00:00,51.66,,,,37.735807,-122.44573,,False
2406,121,2025-09-12 06:00:00,439.63,,,,37.756769,-122.422168,,False
2407,121,2025-09-14 17:00:00,126.25,,,,37.773484,-122.377178,,False
2408,121,2025-09-18 02:00:00,85.88,,,,37.725272,-122.440567,,False
2409,121,2025-09-18 22:00:00,468.06,,,,37.797513,-122.395394,,False
2410,121,2025-09-20 12:00:00,384.68,,,,37.747041,-122.376081,,False
2411,121,2025-09-22 12:00:00,59.45,,,,37.730905,-122.415069,,False
2412,121,2025-09-23 18:00:00,235.95,,,,37.808625,-122.408574,,False
2413,121,2025-09-23 22:00:00,68.47,,,,37.798548,-122.380107,,False
2414,121,2025-09-25 21:00:00,466.5,,,,37.783023,-122.423761,,False
2415,121,2025-09-28 07:00:00,269.57,,,,37.753871,-122.46472,,False
2416,121,2025-09-30 18:00:00,295.13,,,,37.782492,-122.435532,,False
2417,121,2025-10-03 14:00:00,283.51,,,,37.776793,-122.428824,,False
2418,121,2025-10-06 02:00:00,162.36,,,,37.803683,-122.379891,,False
2419,121,2025-10-08 07:00:00,344.54,,,,37.769879,-122.416446,,False
2420,121,2025-10-08 12:00:00,441.09,,,,37.759012,-122.373751,,False
2421,122,2025-09-02 08:00:00,202.94,,,,47.62914,-122.368355,,False
2422,122,2025-09-04 18:00:00,81.13,,,,47.614339,-122.34593,,False
2423,122,2025-09-08 13:00:00,392.98,,,,47.584432,-122.373763,,False
2424,122,2025-09-11 08:00:00,381.71,,,,47.603664,-122.356762,,False
2425,122,2025-09-13 12:00:00,224.53,,,,47.613279,-122.286259,,False
2426,122,2025-09-16 14:00:00,152.39,,,,47.617662,-122.297084,,False
2427,122,2025-09-19 11:00:00,143.04,,,,47.564655,-122.336764,,False
2428,122,2025-09-19 15:00:00,273.72,,,,47.617722,-122.306917,,False
2429,122,2025-09-22 15:00:00,377.13,,,,47.647289,-122.361449,,False
2430,122,2025-09-24 14:00:00,141.76,,,,47.592984,-122.322459,,False
2431,122,2025-09-26 23:00:00,366.83,,,,47.6005,-122.363914,,False
2432,122,2025-09-28 17:00:00,190.59,,,,47.59262,-122.297168,,False
2433,122,2025-10-01 02:00:00,452.71,,,,47.592164,-122.309582,,False
2434,122,2025-10-01 22:00:00,19.15,,,,47.565916,-122.307727,,False
2435,122,2025-10-03 18:00:00,328.27,,,,47.651787,-122.284833,,False
2436,122,2025-10-07 17:00:00,305.9,,,,47.610347,-122.36906,,False
2437,122,2025-10-08 15:00:00,385.18,,,,47.647512,-122.309151,,False
2438,122,2025-10-11 14:00:00,452.87,,,,47.56987,-122.328215,,False
2439,122,2025-10-11 22:00:00,284.49,,,,47.588687,-122.300848,,True
2440,122,2025-10-11 23:08:00,168.21,,,,47.559724,-122.35387,,True
2441,123,2025-09-02 08:00:00,164.34,,,,39.706002,-105.012953,,False
2442,123,2025-09-02 20:00:00,158.39,,,,39.761667,-104.988302,,False
2443,123,2025-09-05 09:00:00,82.27,,,,39.699878,-105.02827,,False
2444,123,2025-09-06 03:00:00,471.83,,,,39.763384,-104.992707,,False
2445,123,2025-09-10 01:00:00,456.64,,,,39.771462,-105.026883,,False
2446,123,2025-09-11 01:00:00,206.36,,,,39.753016,-104.966161,,False
2447,123,2025-09-14 16:00:00,40.2,,,,39.729574,-104.954556,,False
2448,123,2025-09-15 04:00:00,462.13,,,,39.732205,-105.011132,,False
2449,123,2025-09-18 02:00:00,427.65,,,,39.76299,-104.965848,,False
2450,123,2025-09-19 04:00:00,72.71,,,,39.690645,-105.00182,,False
2451,123,2025-09-19 19:00:00,423.51,,,,39.692444,-104.954055,,False
2452,123,2025-09-21 19:00:00,490.79,,,,39.777983,-105.001886,,False
2453,123,2025-09-22 03:00:00,462.74,,,,39.747472,-105.023068,,False
2454,123,2025-09-23 09:00:00,271.84,,,,39.78169,-105.015194,,False
2455,123,2025-09-24 12:00:00,307.32,,,,39.762352,-105.008024,,False
2456,123,2025-09-28 07:00:00,258.55,,,,39.777851,-105.009776,,False
2457,123,2025-10-01 16:00:00,313.53,,,,39.781079,-105.026093,,False
2458,123,2025-10-04 11:00:00,381.3,,,,39.71504,-104.984037,,True
2459,123,2025-10-04 11:01:00,60.86,,,,39.760457,-104.995743,,True
2460,123,2025-10-04 11:34:00,344.65,,,,39.719922,-104.956229,,True
2461,124,2025-09-02 08:00:00,145.1,,,,47.643536,-122.34597,,False
2462,124,2025-09-04 20:00:00,188.45,,,,47.58733,-122.319586,,False
2463,124,2025-09-06 13:00:00,426.41,,,,47.571468,-122.307944,,False
2464,124,2025-09-06 18:00:00,235.84,,,,47.647478,-122.327025,,False
2465,124,2025-09-10 01:00:00,190.05,,,,47.565863,-122.366475,,False
2466,124,2025-09-14 01:00:00,12.67,,,,47.630179,-122.351468,,False
2467,124,2025-09-14 09:00:00,352.62,,,,47.63077,-122.351962,,False
2468,124,2025-09-15 15:00:00,396.38,,,,47.595441,-122.340627,,False
2469,124,2025-09-18 08:00:00,344.55,,,,47.644608,-122.364971,,False
2470,124,2025-09-18 20:00:00,399.37,,,,47.597596,-122.286542,,False
2471,124,2025-09-21 22:00:00,183.05,,,,47.574108,-122.339485,,False
2472,124,2025-09-24 17:00:00,373.71,,,,47.622546,-122.362972,,False
2473,124,2025-09-28 04:00:00,300.61,,,,47.644382,-122.359172,,False
2474,124,2025-09-28 20:00:00,346.67,,,,47.633954,-122.376446,,False
2475,124,2025-10-02 07:00:00,367.97,,,,47.627909,-122.284206,,False
2476,124,2025-10-02 11:00:00,49.73,,,,47.587054,-122.282743,,False
2477,124,2025-10-04 08:00:00,309.13,,,,47.594216,-122.335285,,False
2478,124,2025-10-07 08:00:00,463.25,,,,47.61701,-122.317053,,False
2479,124,2025-10-09 12:00:00,97.96,,,,47.620299,-122.295152,,False
2480,124,2025-10-12 10:00:00,262.12,,,,47.560485,-122.374668,,False
2481,125,2025-09-02 08:00:00,207.83,,,,33.406107,-112.120696,,False
2482,125,2025-09-03 03:00:00,264.05,,,,33.423817,-112.052652,,False
2483,125,2025-09-03 17:00:00,333.82,,,,33.496337,-112.078634,,False
2484,125,2025-09-05 08:00:00,202.3,,,,33.497591,-112.091767,,False
2485,125,2025-09-08 09:00:00,36.41,,,,33.43189,-112.117805,,False
2486,125,2025-09-12 01:00:00,190.36,,,,33.462534,-112.032401,,False
2487,125,2025-09-12 05:00:00,497.02,,,,33.466714,-112.029291,,False
2488,125,2025-09-13 03:00:00,321.17,,,,33.439051,-112.052969,,False
2489,125,2025-09-15 09:00:00,5.61,,,,33.464192,-112.04273,,False
2490,125,2025-09-16 23:00:00,448.53,,,,33.458976,-112.066599,,False
2491,125,2025-09-18 22:00:00,117.19,,,,33.423381,-112.076507,,False
2492,125,2025-09-22 03:00:00,107.54,,,,33.418873,-112.114927,,False
2493,125,2025-09-24 07:00:00,169.44,,,,33.409515,-112.09974,,False
2494,125,2025-09-25 05:00:00,435.13,,,,33.488293,-112.038549,,False
2495,125,2025-09-28 23:00:00,191.68,,,,33.459097,-112.066874,,False
2496,125,2025-10-01 16:00:00,128.61,,,,33.430526,-112.107153,,False
2497,125,2025-10-02 10:00:00,241.08,,,,33.410191,-112.038779,,False
2498,125,2025-10-03 14:00:00,435.41,,,,33.421724,-112.111683,,False
2499,125,2025-10-04 01:00:00,376.85,,,,33.460556,-112.112908,,False
2500,125,2025-10-04 21:00:00,286.94,,,,33.423509,-112.110103,,False
2501,126,2025-09-02 08:00:00,409.02,,,,41.878201,-87.591511,,False
2502,126,2025-09-04 23:00:00,89.07,,,,41.837664,-87.606333,,False
2503,126,2025-09-06 05:00:00,40.13,,,,41.859508,-87.591459,,False
2504,126,2025-09-06 19:00:00,363.87,,,,41.878751,-87.655836,,False
2505,126,2025-09-07 22:00:00,156.75,,,,41.873339,-87.607985,,False
2506,126,2025-09-10 02:00:00,277.81,,,,41.839202,-87.674779,,False
2507,126,2025-09-13 08:00:00,75.03,,,,41.836968,-87.644515,,False
2508,126,2025-09-16 03:00:00,481.69,,,,41.847491,-87.601788,,True
2509,126,2025-09-16 04:30:00,467.74,,,,41.914195,-87.64675,,True
2510,126,2025-09-16 05:52:00,310.18,,,,41.913195,-87.615769,,True
2511,126,2025-09-16 06:51:00,466.74,,,,41.840658,-87.610944,,True
2512,126,2025-09-16 07:43:00,70.0,,,,41.853725,-87.625846,,False
2513,126,2025-09-19 03:43:00,35.33,,,,41.891015,-87.58838,,False
2514,126,2025-09-21 05:43:00,204.73,,,,41.922285,-87.667383,,False
2515,126,2025-09-22 22:43:00,305.83,,,,41.903031,-87.651633,,False
2516,126,2025-09-24 08:43:00,33.05,,,,41.923798,-87.615249,,False
2517,126,2025-09-27 03:43:00,26.03,,,,41.858031,-87.671406,,False
2518,126,2025-09-28 17:43:00,444.59,,,,41.861689,-87.635147,,False
2519,126,2025-09-29 08:43:00,290.38,,,,41.904619,-87.654792,,False
2520,126,2025-10-03 00:43:00,378.08,,,,41.900556,-87.590589,,False
2521,127,2025-09-02 08:00:00,444.96,,,,37.797633,-122.46163,,False
2522,127,2025-09-05 20:00:00,275.25,,,,37.757233,-122.469297,,False
2523,127,2025-09-09 02:00:00,445.74,,,,37.801179,-122.440455,,False
2524,127,2025-09-11 02:00:00,376.61,,,,37.737239,-122.406095,,True
2525,127,2025-09-11 04:30:00,400.29,,,,37.764387,-122.463879,,True
2526,127,2025-09-11 06:21:00,397.87,,,,37.777182,-122.458529,,True
2527,127,2025-09-11 07:16:00,10.89,,,,37.756843,-122.436501,,True
2528,127,2025-09-11 09:22:00,300.54,,,,37.810067,-122.428373,,True
2529,127,2025-09-11 09:50:00,234.18,,,,37.790543,-122.431669,,False
2530,127,2025-09-15 00:50:00,316.26,,,,37.734677,-122.426065,,False
2531,127,2025-09-18 18:50:00,119.36,,,,37.810632,-122.385984,,False
2532,127,2025-09-19 01:50:00,149.55,,,,37.79233,-122.451879,,False
2533,127,2025-09-22 00:50:00,10.9,,,,37.78787,-122.450568,,False
2534,127,2025-09-22 11:50:00,452.95,,,,37.754749,-122.417986,,False
2535,127,2025-09-25 17:50:00,124.23,,,,37.77106,-122.371822,,False
2536,127,2025-09-29 11:50:00,454.44,,,,37.759351,-122.388613,,False
2537,127,2025-09-30 13:50:00,466.86,,,,37.74746,-122.410363,,False
2538,127,2025-10-04 08:50:00,92.4,,,,37.795455,-122.37102,,False
2539,127,2025-10-08 02:50:00,193.53,,,,37.730464,-122.432525,,False
2540,127,2025-10-11 15:50:00,482.22,,,,37.797349,-122.425051,,False
2541,128,2025-09-02 08:00:00,490.94,,,,25.800713,-80.235705,,False
2542,128,2025-09-04 17:00:00,41.9,,,,25.728165,-80.187593,,False
2543,128,2025-09-07 06:00:00,38.21,,,,25.716235,-80.189612,,False
2544,128,2025-09-09 21:00:00,27.19,,,,25.717014,-80.206432,,False
2545,128,2025-09-13 20:00:00,175.81,,,,25.769719,-80.230983,,False
2546,128,2025-09-14 19:00:00,30.66,,,,25.712069,-80.191766,,False
2547,128,2025-09-17 21:00:00,121.95,,,,25.780168,-80.166139,,False
2548,128,2025-09-20 11:00:00,295.71,,,,25.805026,-80.183149,,True
2549,128,2025-09-20 11:52:00,246.75,,,,25.74527,-80.203228,,True
2550,128,2025-09-20 12:13:00,42.95,,,,25.741949,-80.146973,,True
2551,128,2025-09-20 13:56:00,420.56,,,,25.751369,-80.241604,,False
2552,128,2025-09-22 18:56:00,218.81,,,,25.729353,-80.228832,,False
2553,128,2025-09-26 09:56:00,459.2,,,,25.769383,-80.233782,,False
2554,128,2025-09-29 23:56:00,160.34,,,,25.787288,-80.142942,,False
2555,128,2025-10-02 05:56:00,10.29,,,,25.754102,-80.14978,,False
2556,128,2025-10-03 14:56:00,176.63,,,,25.777932,-80.180934,,False
2557,128,2025-10-05 01:56:00,174.6,,,,25.720633,-80.193246,,False
2558,128,2025-10-05 08:56:00,312.99,,,,25.76777,-80.217986,,False
2559,128,2025-10-06 04:56:00,232.34,,,,25.711748,-80.237344,,True
2560,128,2025-10-06 05:46:00,249.93,,,,25.796843,-80.183975,,True
2561,129,2025-09-02 08:00:00,456.92,,,,40.756423,-73.997923,,False
2562,129,2025-09-03 23:00:00,60.31,,,,40.688057,-73.96957,,False
2563,129,2025-09-05 20:00:00,264.41,,,,40.712114,-73.961277,,False
2564,129,2025-09-08 15:00:00,34.96,,,,40.728753,-74.051527,,False
2565,129,2025-09-09 18:00:00,24.44,,,,40.706094,-73.960693,,False
2566,129,2025-09-13 01:00:00,456.18,,,,40.711424,-73.979641,,False
2567,129,2025-09-16 11:00:00,137.37,,,,40.724579,-74.007816,,False
2568,129,2025-09-18 09:00:00,98.21,,,,40.699929,-74.033636,,False
2569,129,2025-09-19 10:00:00,49.91,,,,40.736915,-73.997741,,False
2570,129,2025-09-22 04:00:00,373.04,,,,40.691143,-74.006203,,False
2571,129,2025-09-24 12:00:00,464.0,,,,40.699253,-74.050652,,False
2572,129,2025-09-27 11:00:00,314.22,,,,40.723528,-73.974585,,False
2573,129,2025-10-01 13:00:00,409.97,,,,40.756919,-74.039052,,False
2574,129,2025-10-03 02:00:00,228.11,,,,40.745826,-73.965158,,False
2575,129,2025-10-03 07:00:00,64.71,,,,40.754055,-74.046093,,True
2576,129,2025-10-03 07:26:00,412.72,,,,40.676969,-73.960179,,True
2577,129,2025-10-03 09:58:00,329.9,,,,40.741668,-74.017408,,True
2578,129,2025-10-03 12:15:00,432.72,,,,40.679161,-74.014221,,True
2579,129,2025-10-03 15:02:00,95.31,,,,40.733578,-74.003018,,True
2580,129,2025-10-03 17:04:00,150.13,,,,40.731984,-73.983257,,False
2581,130,2025-09-02 08:00:00,289.96,,,,40.669903,-74.048921,,False
2582,130,2025-09-06 03:00:00,482.02,,,,40.738499,-74.046358,,False
2583,130,2025-09-06 20:00:00,246.06,,,,40.711397,-74.021653,,False
2584,130,2025-09-10 01:00:00,221.7,,,,40.705776,-74.012558,,False
2585,130,2025-09-12 11:00:00,159.64,,,,40.680604,-73.984645,,False
2586,130,2025-09-14 18:00:00,429.19,,,,40.686391,-74.034637,,False
2587,130,2025-09-17 14:00:00,430.77,,,,40.69557,-74.013917,,False
2588,130,2025-09-18 16:00:00,295.29,,,,40.667946,-73.965316,,False
2589,130,2025-09-22 12:00:00,210.78,,,,40.698614,-74.040831,,False
2590,130,2025-09-23 03:00:00,136.1,,,,40.726398,-74.005493,,False
2591,130,2025-09-23 22:00:00,143.51,,,,40.741047,-74.004357,,False
2592,130,2025-09-27 22:00:00,382.29,,,,40.680797,-74.055559,,False
2593,130,2025-09-29 05:00:00,253.63,,,,40.722368,-73.957022,,True
2594,130,2025-09-29 07:07:00,48.37,,,,40.689802,-74.03783,,True
2595,130,2025-09-29 09:00:00,10.25,,,,40.669344,-74.047427,,True
2596,130,2025-09-29 09:50:00,443.71,,,,40.711705,-73.961933,,True
2597,130,2025-09-29 12:10:00,438.11,,,,40.694809,-74.015277,,False
2598,130,2025-10-01 10:10:00,135.59,,,,40.691646,-73.997804,,False
2599,130,2025-10-02 09:10:00,434.27,,,,40.718595,-74.042211,,False
2600,130,2025-10-03 07:10:00,8.38,,,,40.668458,-74.002666,,False
2601,131,2025-09-02 08:00:00,54.97,,,,39.695436,-104.98245,,False
2602,131,2025-09-04 16:00:00,324.09,,,,39.691194,-105.004387,,False
2603,131,2025-09-06 04:00:00,279.44,,,,39.723361,-105.004327,,False
2604,131,2025-09-06 22:00:00,67.52,,,,39.739379,-105.018799,,False
2605,131,2025-09-10 00:00:00,439.88,,,,39.728232,-104.989316,,False
2606,131,2025-09-11 09:00:00,490.85,,,,39.786921,-104.944633,,False
2607,131,2025-09-13 18:00:00,176.54,,,,39.788223,-104.945956,,False
2608,131,2025-09-15 16:00:00,300.81,,,,39.745666,-104.942052,,False
2609,131,2025-09-18 18:00:00,328.16,,,,39.725144,-105.015049,,False
2610,131,2025-09-19 23:00:00,218.83,,,,39.702895,-104.961274,,False
2611,131,2025-09-21 16:00:00,70.21,,,,39.784979,-105.022884,,False
2612,131,2025-09-21 22:00:00,460.98,,,,39.75665,-104.977863,,False
2613,131,2025-09-24 10:00:00,57.54,,,,39.738939,-105.005512,,False
2614,131,2025-09-24 17:00:00,401.81,,,,39.74348,-104.970625,,False
2615,131,2025-09-26 07:00:00,154.36,,,,39.771719,-105.013197,,False
2616,131,2025-09-29 14:00:00,306.63,,,,39.747961,-105.00052,,False
2617,131,2025-10-01 21:00:00,191.28,,,,39.763759,-104.973087,,False
2618,131,2025-10-02 07:00:00,428.22,,,,39.742672,-104.993396,,False
2619,131,2025-10-04 07:00:00,274.98,,,,39.763555,-105.001835,,False
2620,131,2025-10-06 14:00:00,24.96,,,,39.756848,-105.038054,,True
2621,132,2025-09-02 08:00:00,391.03,,,,47.621309,-122.369373,,False
2622,132,2025-09-02 22:00:00,430.54,,,,47.599349,-122.317625,,False
2623,132,2025-09-06 08:00:00,477.51,,,,47.600594,-122.360951,,False
2624,132,2025-09-09 17:00:00,448.65,,,,47.589975,-122.343449,,False
2625,132,2025-09-11 14:00:00,159.72,,,,47.651213,-122.293107,,False
2626,132,2025-09-12 18:00:00,170.96,,,,47.594575,-122.358646,,False
2627,132,2025-09-14 01:00:00,81.26,,,,47.560353,-122.284785,,False
2628,132,2025-09-16 10:00:00,470.19,,,,47.570353,-122.285793,,False
2629,132,2025-09-19 08:00:00,490.37,,,,47.571271,-122.365316,,False
2630,132,2025-09-23 01:00:00,185.25,,,,47.585058,-122.345049,,True
2631,132,2025-09-23 01:23:00,159.26,,,,47.619974,-122.333288,,True
2632,132,2025-09-23 02:56:00,85.9,,,,47.570582,-122.353054,,False
2633,132,2025-09-24 07:56:00,288.25,,,,47.578335,-122.302108,,False
2634,132,2025-09-27 17:56:00,87.85,,,,47.582164,-122.306107,,False
2635,132,2025-09-30 04:56:00,222.26,,,,47.584963,-122.380494,,False
2636,132,2025-10-03 15:56:00,107.86,,,,47.62358,-122.324282,,True
2637,132,2025-10-03 17:11:00,274.92,,,,47.583476,-122.32235,,True
2638,132,2025-10-03 19:35:00,260.82,,,,47.60718,-122.292117,,True
2639,132,2025-10-03 21:48:00,345.0,,,,47.557533,-122.31299,,True
2640,132,2025-10-03 23:23:00,440.85,,,,47.567366,-122.373636,,False
2641,133,2025-09-02 08:00:00,423.7,,,,37.73367,-122.381809,,False
2642,133,2025-09-05 02:00:00,71.82,,,,37.801061,-122.39358,,False
2643,133,2025-09-06 22:00:00,80.75,,,,37.789332,-122.428679,,False
2644,133,2025-09-09 05:00:00,291.37,,,,37.814316,-122.436504,,False
2645,133,2025-09-10 14:00:00,211.86,,,,37.727034,-122.410898,,False
2646,133,2025-09-12 10:00:00,248.41,,,,37.792686,-122.433857,,False
2647,133,2025-09-12 19:00:00,224.73,,,,37.743935,-122.427507,,False
2648,133,2025-09-16 22:00:00,70.03,,,,37.779283,-122.373854,,False
2649,133,2025-09-19 00:00:00,98.78,,,,37.747265,-122.443841,,True
2650,133,2025-09-19 02:42:00,166.28,,,,37.81903,-122.441098,,True
2651,133,2025-09-19 03:39:00,239.74,,,,37.746559,-122.371869,,True
2652,133,2025-09-19 04:46:00,184.05,,,,37.80319,-122.417155,,False
2653,133,2025-09-21 18:46:00,189.83,,,,37.752561,-122.447415,,False
2654,133,2025-09-24 13:46:00,206.18,,,,37.778339,-122.408827,,False
2655,133,2025-09-26 20:46:00,129.57,,,,37.774061,-122.46688,,False
2656,133,2025-09-30 22:46:00,249.49,,,,37.746437,-122.431835,,False
2657,133,2025-10-02 12:46:00,105.33,,,,37.761715,-122.395093,,False
2658,133,2025-10-06 12:46:00,207.33,,,,37.790412,-122.465421,,False
2659,133,2025-10-07 16:46:00,415.52,,,,37.818368,-122.37921,,False
2660,133,2025-10-08 04:46:00,205.14,,,,37.801996,-122.424546,,False
2661,134,2025-09-02 08:00:00,258.86,,,,47.593445,-122.291516,,False
2662,134,2025-09-04 04:00:00,352.47,,,,47.612053,-122.315593,,False
2663,134,2025-09-06 20:00:00,425.23,,,,47.611597,-122.290826,,False
2664,134,2025-09-08 14:00:00,439.12,,,,47.576544,-122.290798,,False
2665,134,2025-09-08 18:00:00,13.06,,,,47.609409,-122.369241,,False
2666,134,2025-09-09 12:00:00,480.47,,,,47.645837,-122.304752,,False
2667,134,2025-09-11 16:00:00,266.58,,,,47.594958,-122.284744,,False
2668,134,2025-09-12 01:00:00,442.22,,,,47.588829,-122.334191,,False
2669,134,2025-09-14 01:00:00,256.88,,,,47.626972,-122.282218,,False
2670,134,2025-09-14 08:00:00,167.33,,,,47.60013,-122.352731,,False
2671,134,2025-09-16 09:00:00,17.9,,,,47.603759,-122.287067,,False
2672,134,2025-09-19 09:00:00,235.62,,,,47.570434,-122.374916,,False
2673,134,2025-09-22 00:00:00,29.89,,,,47.581413,-122.318144,,False
2674,134,2025-09-24 02:00:00,139.2,,,,47.624379,-122.364285,,False
2675,134,2025-09-25 18:00:00,410.92,,,,47.616377,-122.349941,,False
2676,134,2025-09-26 16:00:00,40.64,,,,47.603868,-122.367231,,False
2677,134,2025-09-28 13:00:00,465.46,,,,47.614213,-122.314124,,False
2678,134,2025-09-28 22:00:00,231.75,,,,47.625691,-122.369726,,False
